"maHang","tenHang","loaiHang","loaiVang","nhomHang","trangThai","tlTong","tlHot","tlVang","ni","congBan","congVon","giaBanMon","giaVon","cuaHang","quayLon","quayNho","ngayNhap"
"I6600227","Day","TTM","Bạc",,"Còn tồn","0.598","0","0.598","0","160","60","0","209.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.8126120023"
"I6600228","Day","TTM","Bạc",,"Còn tồn","0.6","0","0.6","0","160","60","0","210","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.8126138889"
"I6600229","Day","TTM","Bạc",,"Còn tồn","1.006","0","1.006","0","150","25","0","276.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.8126070949"
"I6600230","Day","TTM","Bạc",,"Còn tồn","1.018","0","1.018","0","150","25","0","279.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.8126036227"
"I6600231","Day","TTM","Bạc",,"Còn tồn","1.01","0","1.01","0","150","25","0","277.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.8126177894"
"I6600233","Day","TTM","Bạc",,"Còn tồn","1.006","0","1.006","0","150","25","0","276.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.812612963"
"I6600236","Day","TTM","Bạc",,"Còn tồn","1.002","0","1.002","0","150","25","0","275.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.8126085648"
"I6600238","Day","TTM","Bạc",,"Còn tồn","1.012","0","1.012","0","150","25","0","278","Phần Mềm Vàng","2HOANGKIM2","2BAC","46145.8126196412"
"I6600240","Dây Bạc","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","538","388","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.3936521991"
"I6600242","Dây Bạc","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","538","388","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.393649537"
"I6600243","Dây Bạc","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","538","388","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.3936503125"
"I6600244","Dây Bạc","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","538","388","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.3936511574"
"I6600245","Lắc","TTM","Bạc",,"Còn tồn","7.118","0","7.118","0","230","120","0","1899.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.3936491898"
"I6600246","Lắc","TTM","Bạc",,"Còn tồn","7.018","0","7.018","0","230","120","0","1874.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.3936445255"
"I6600247","Lắc","TTM","Bạc",,"Còn tồn","6.48","0","6.48","0","230","120","0","1740","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.3936516551"
"I6600248","Lắc","TTM","Bạc",,"Còn tồn","6.658","0","6.658","0","230","120","0","1784.5","Phần Mềm Vàng","2HOANGKIM2","2BAC","46150.3936483796"
"I6600249","Lắc","TTM","Bạc",,"Còn tồn","1.559","0","1.559","0","150","22","0","326.005","Phần Mềm Vàng","2HOANGKIM2","2BAC","46215.5137907407"
"I6600250","Lắc","TTM","Bạc",,"Còn tồn","1.545","0","1.545","0","150","22","0","323.275","Phần Mềm Vàng","2HOANGKIM2","2BAC","46215.5137917014"
"I6600253","Lắc","TTM","Bạc",,"Còn tồn","0.916","0","0.916","0","150","35","0","213.62","Phần Mềm Vàng","2HOANGKIM2","2BAC","46215.5137948264"
"I6600255","Lắc","TTM","Bạc",,"Còn tồn","1.168","0","1.168","0","150","35","0","262.76","Phần Mềm Vàng","2HOANGKIM2","2BAC","46215.5137883912"
"I6600257","Lắc","TTM","Bạc",,"Còn tồn","0.927","0","0.927","0","150","25","0","205.765","Phần Mềm Vàng","2HOANGKIM2","2BAC","46215.5137844907"
"I6600258","Lắc","TTM","Bạc",,"Còn tồn","0.927","0","0.927","0","150","25","0","205.765","Phần Mềm Vàng","2HOANGKIM2","2BAC","46215.5137919792"
"I6600260","Lac BAC","TTM","Bạc",,"Còn tồn","2.8875","0","2.8875","0","180","70","0","667.713","Phần Mềm Vàng","2HOANGKIM2","2BAC","46232.650693831"
"I6600261","Lac BAC","TTM","Bạc",,"Còn tồn","3.449","0","3.449","0","180","70","0","783.943","Phần Mềm Vàng","2HOANGKIM2","2BAC","46232.6506958333"
"I6600262","Lac BAC","TTM","Bạc",,"Còn tồn","3.1155","0","3.1155","0","180","70","0","714.909","Phần Mềm Vàng","2HOANGKIM2","2BAC","46232.6506951389"
"I6600263","Lac BAC","TTM","Bạc",,"Còn tồn","2.83","0","2.83","0","180","70","0","655.81","Phần Mềm Vàng","2HOANGKIM2","2BAC","46232.6506944097"
"I6600265","Lac BAC","TTM","Bạc",,"Còn tồn","2.8855","0","2.8855","0","180","70","0","667.299","Phần Mềm Vàng","2HOANGKIM2","2BAC","46232.650696412"
"I6600266","Lac BAC","TTM","Bạc",,"Còn tồn","3.4975","0","3.4975","0","180","70","0","793.983","Phần Mềm Vàng","2HOANGKIM2","2BAC","46232.6506961806"
"I6600267","Lac BAC","TTM","Bạc",,"Còn tồn","2.748","0","2.748","0","180","60","0","628.836","Phần Mềm Vàng","2HOANGKIM2","2BAC","46232.6506940625"
"I6600269",,"TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","890","690","Phần Mềm Vàng","2HOANGKIM2","2BAC","46236.6572518866"
"I6600270","GYM","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","799","590","Phần Mềm Vàng","2HOANGKIM2","2BAC","46236.6572528125"
"I6600271","GYM","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","799","590","Phần Mềm Vàng","2HOANGKIM2","2BAC","46236.6572540162"
"I6600272","GYM","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","799","590","Phần Mềm Vàng","2HOANGKIM2","2BAC","46236.6572543981"
"I6600273","GYM","TTM","Bạc Ý",,"Còn tồn","0","0","0","0","0","0","799","590","Phần Mềm Vàng","2HOANGKIM2","2BAC","46236.657253044"
"I6600274","Lắc BẠC CC","TTM","Bạc",,"Còn tồn","4.2745","0","4.2745","0","390","190","0","1130.39","Phần Mềm Vàng","2HOANGKIM2","2BAC","46255.4329181713"
"I6600275","Lắc BẠC CC","TTM","Bạc",,"Còn tồn","3.84","0","3.84","0","390","190","0","1034.8","Phần Mềm Vàng","2HOANGKIM2","2BAC","46255.4329167477"
"I6600276","Lắc BẠC CC","TTM","Bạc",,"Còn tồn","4.42","0","4.42","0","390","190","0","1162.4","Phần Mềm Vàng","2HOANGKIM2","2BAC","46255.4329061343"
"I6600277","Lắc BẠC CC","TTM","Bạc",,"Còn tồn","4.7935","0","4.7935","0","390","160","0","1214.57","Phần Mềm Vàng","2HOANGKIM2","2BAC","46255.4329140046"
"I6600278","Lắc BẠC CC","TTM","Bạc",,"Còn tồn","4.8655","0","4.8655","0","390","160","0","1230.41","Phần Mềm Vàng","2HOANGKIM2","2BAC","46255.4329154282"
"I6600279","Lắc BẠC CC","TTM","Bạc",,"Còn tồn","5.2385","0","5.2385","0","390","160","0","1312.47","Phần Mềm Vàng","2HOANGKIM2","2BAC","46255.4329145833"
"I7500001","Nhẫn 10k2","TTM","Vàng 10K",,"Còn tồn","0.39","0","0.39","0","350","30","0","2549.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46016.4977658912"
"I7500003","Nhẫn 10k2","TTM","Vàng 10K",,"Còn tồn","0.37","0","0.37","0","350","30","0","2420.2","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46016.4977653588"
"I7500004","Bông hoa 10k2","TTM","Vàng Korea 10K",,"Còn tồn","0.244","0","0.244","0","350","0","0","1622.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46016.4977662037"
"I7600001","Lắc Cứng 10k2","TTM","Vàng 10K",,"Còn tồn","2.132","0","2.132","0","300","0","0","5116.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619371181"
"I7600003","Lắc Cứng 10N2","TTM","Vàng 10K",,"Còn tồn","1.034","0","1.034","0","300","0","0","5170","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619801736"
"I7600004","Lắc Cứng 10k2","TTM","Vàng 10K",,"Còn tồn","1.4645","0","1.4645","0","350","0","0","3514.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619744213"
"I7600006","Lắc Cứng 10k2","TTM","Vàng 10K",,"Còn tồn","1.478","0.082","1.396","0","300","0","0","3378.32","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619636921"
"I7600007","Lắc Cứng 10k2","TTM","Vàng 10K",,"Còn tồn","1.839","0","1.839","0","300","0","0","4450.38","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619663542"
"I7600008","Lắc Cứng 10N2","TTM","Vàng 10K",,"Còn tồn","0.8","0","0.8","0","250","0","0","3200","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.761977581"
"I7600009","Lắc Cứng 10N2","TTM","Vàng 10K",,"Còn tồn","0.745","0","0.745","0","200","0","0","2980","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619722222"
"I7600012","Lắc Cứng 10k2","TTM","Vàng 10k Ý",,"Còn tồn","3.5355","0","3.5355","0","450","0","0","19091.7","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619427431"
"I7600013","Lắc Cứng 10k2","TTM","Vàng 10k Ý",,"Còn tồn","3.565","0","3.565","0","450","0","0","19251","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619828704"
"I7600014","Lắc Cứng 10k2","TTM","Vàng 10k Ý",,"Còn tồn","2.054","0","2.054","0","450","0","0","11091.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619205208"
"I7600016","Lắc Cứng 10k2","TTM","Vàng 10K",,"Còn tồn","1.371","0.05","1.321","0","450","0","0","6605","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.761943206"
"I7600017","Lắc Cứng 10k2","TTM","Vàng 10K",,"Còn tồn","1.118","0","1.118","0","250","0","0","5590","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619841782"
"I7600018","Lắc Cứng 10k2","TTM","Vàng 10K",,"Còn tồn","4.0315","0.17","3.8615","0","450","0","0","19307.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619399306"
"I7600019","Lắc dây 10N2","TTM","Vàng 10K",,"Còn tồn","0.6855","0.12","0.5655","0","350","0","0","2827.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619790509"
"I7600021","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.8455","0.0455","0.8","0","350","15","0","4015","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619521181"
"I7600025","Lắc dây 10Y2","TTM","Vàng 10k Ý",,"Còn tồn","0.708","0","0.708","0","400","0","0","3540","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619385417"
"I7600026","Lắc dây 10Y2","TTM","Vàng 10k Ý",,"Còn tồn","0.325","0","0.325","0","350","0","0","1625","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619263889"
"I7600027","Lắc dây 10Y2","TTM","Vàng 10k Ý",,"Còn tồn","0.905","0","0.905","0","350","0","0","4525","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619645023"
"I7600029","Lắc dây BI 10Y2","TTM","Vàng 10k Ý",,"Còn tồn","0.934","0","0.934","0","400","0","0","4670","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619748495"
"I7600030","Lắc dây BI 10Y2","TTM","Vàng 10k Ý",,"Còn tồn","1.86","0","1.86","0","400","0","0","9300","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619676273"
"I7600031","Lắc dây BI 10N2","TTM","Vàng 10K",,"Còn tồn","1.87","0","1.87","0","400","0","0","9350","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619479977"
"I7600032","Lắc dây BI 10N2","TTM","Vàng 10K",,"Còn tồn","1.4685","0","1.4685","0","400","0","0","7342.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619390046"
"I7600034","Lắc dây BI 10N2","TTM","Vàng 10K",,"Còn tồn","0.916","0","0.916","0","400","0","0","4580","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619219097"
"I7600036","Lắc dây  10K2","TTM","Vàng 10K",,"Còn tồn","1.149","0.07","1.079","0","300","0","0","4747.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619764699"
"I7600038","Mặt 10k2","TTM","Vàng 10K",,"Còn tồn","0.26","0","0.26","0","450","100","0","1400","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619273495"
"I7600039","Mặt 10k2","TTM","Vàng 10K",,"Còn tồn","0.13","0","0.13","0","450","100","0","750","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619784722"
"I7600040","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","1.066","0.013","1.053","0","350","0","0","2643.03","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619667824"
"I7600041","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.766","0.06","0.706","0","300","0","0","1726.17","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619381134"
"I7600042","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","1.352","0.018","1.334","0","300","0","0","3174.92","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619717245"
"I7600044","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.86","0.01","0.85","0","350","0","0","3400","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619707176"
"I7600045","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.513","0","0.513","0","350","0","0","2052","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619550579"
"I7600046","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.654","0","0.654","0","300","0","0","3270","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619484144"
"I7600047","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.546","0.01","0.536","0","300","0","0","2680","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619555208"
"I7600048","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.688","0","0.688","0","300","0","0","3440","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619237269"
"I7600049","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.56","0","0.56","0","350","0","0","2800","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619403588"
"I7600050","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.7105","0","0.7105","0","350","0","0","3552.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619814815"
"I7600053","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.7095","0","0.7095","0","350","0","0","2483.25","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619246528"
"I7600054","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.486","0","0.486","0","300","0","0","1701","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.761931331"
"I7600055","Lắc dây 10k1","TTM","Vàng 10K",,"Còn tồn","0.382","0","0.382","0","300","0","0","1337","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619454861"
"I7600056","Lắc dây 10Y1","TTM","Vàng 10k Ý",,"Còn tồn","0.25","0","0.25","0","300","0","0","1250","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619363773"
"I7600059","Lắc dây 10Y1","TTM","Vàng 10K",,"Còn tồn","0.3","0","0.3","0","450","250","0","1750","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619795949"
"I7600060","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.31","0","0.31","0","450","250","0","1800","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619509606"
"I7600061","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.39","0","0.39","0","450","0","0","1950","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619735301"
"I7600062","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.49","0","0.49","0","450","0","0","2450","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619702546"
"I7600065","Lắc dây 10Y2","TTM","Vàng 10K",,"Còn tồn","0.35","0","0.35","0","350","0","0","1750","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619269329"
"I7600066","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.615","0","0.615","0","250","0","0","3075","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619726505"
"I7600067","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.6855","0","0.6855","0","250","0","0","3427.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.761925081"
"I7600069","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.5645","0","0.5645","0","250","0","0","2822.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619685185"
"I7600070","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.687","0","0.687","0","300","0","0","3435","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619376505"
"I7600071","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.541","0","0.541","0","300","0","0","2705","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619450232"
"I7600072","Lắc dây 10K2","TTM","Vàng 10K",,"Còn tồn","0.787","0.014","0.773","0","300","0","0","3865","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619850694"
"I7600073","Dây Bi10K1","TTM","Vàng 10K",,"Còn tồn","2.908","0","2.908","0","300","0","0","7124.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619672106"
"I7600074","Mặt Gucci 10K","TTM","Vàng 10K",,"Còn tồn","0.597","0.011","0.586","0","300","0","0","1432.77","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619823727"
"I7600075","Dây Bi 10K","TTM","Vàng 10k Ý",,"Còn tồn","2.938","0","2.938","0","400","0","0","8182.33","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619417824"
"I7600076","Mặt Gucci 10K2","TTM","Vàng 10k Ý",,"Còn tồn","0.91","0","0.91","0","400","0","0","2730","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619496528"
"I7600077","Mặt X K2","TTM","Vàng 10k Ý",,"Còn tồn","1.19","0","1.19","0","400","0","0","3570","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619209838"
"I7600078","Dây Xoắn 10N2","TTM","Vàng 10k Ý",,"Còn tồn","2.625","0","2.625","0","400","0","0","10500","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619254977"
"I7600079","Mặt 10Y2","TTM","Vàng 10k Ý",,"Còn tồn","0.766","0","0.766","0","300","0","0","2681","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619809375"
"I7600080","Mặt 10KO2","TTM","Vàng Korea 10K",,"Còn tồn","1.045","0","1.045","0","300","0","0","3657.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619533912"
"I7600081","Dây 10Y CC","TTM","Vàng 10k Ý",,"Còn tồn","1.22","0","1.22","0","300","0","0","5185","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619413542"
"I7600082","Mặt H 10KO1","TTM","Vàng Korea 10K",,"Còn tồn","0.717","0","0.717","0","300","0","0","1889.295","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619422801"
"I7600083","Lắc dây 10kO1","TTM","Vàng Korea 10K",,"Còn tồn","0.654","0","0.654","0","300","0","0","2616","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619463773"
"I7600084","Dây 10K2","TTM","Vàng 10K",,"Còn tồn","1.358","0.048","1.31","0","300","0","0","3189.85","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619545486"
"I7600085","Dây 10N2","TTM","Vàng 10K",,"Còn tồn","1.08","0.08","1","0","300","0","0","5000","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619689815"
"I7600086","Dây 10K2","TTM","Vàng 10K",,"Còn tồn","1.44","0","1.44","0","400","0","0","7200","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619200579"
"I7600087","Mặt 10k2","TTM","Vàng 10K",,"Còn tồn","0.413","0.02","0.393","0","300","0","0","960.885","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619832523"
"I7600088","Dây 10N2","TTM","Vàng 10K",,"Còn tồn","0.89","0","0.89","0","300","0","0","4806","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619394676"
"I7600089","Dây 10K2","TTM","Vàng 10K",,"Còn tồn","1.482","0","1.482","0","300","0","0","3593.85","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619590625"
"I7600090","Mặt 10k2","TTM","Vàng 10K",,"Còn tồn","0.795","0","0.795","0","300","0","0","2782.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619232986"
"I7600091","Mặt 10KO2","TTM","Vàng Korea 10K",,"Còn tồn","2.055","0","2.055","0","400","0","0","0","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619846065"
"I7600092","Dây 10K2","TTM","Vàng 10K",,"Còn tồn","4.517","0","4.517","0","400","0","0","10953.725","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619445949"
"I7600093","Dây 10K2","TTM","Vàng 10K",,"Còn tồn","2.455","0","2.455","0","450","0","0","12766","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619349537"
"I7600094","Dây 10N2","TTM","Vàng 10K",,"Còn tồn","1.45","0","1.45","0","400","0","0","7540","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619769676"
"I7600095","Dây 10N2","TTM","Vàng 10K",,"Còn tồn","1.5765","0","1.5765","0","300","0","0","8197.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46031.7619501157"
"I7600096","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","0.768","0","0.768","0","0","0","0","1904.64","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.6252346412"
"I7600097","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","1.288","0.17","1.118","0","0","0","0","2772.64","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.6252355671"
"I7600098","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","0.7375","0.077","0.6605","0","300","0","0","1354.025","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.625228206"
"I7600099","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","0.7375","0","0.7375","0","300","0","0","3835","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.6252294329"
"I7600101","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","0.785","0.12","0.665","0","300","0","0","3325","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.6252306713"
"I7600102","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","1.247","0.22","1.027","0","300","0","0","4108","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.6252298611"
"I7600103","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","1.047","0.12","0.927","0","300","0","0","3708","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.6252350694"
"I7600104","Nhẫn 10kO2","TTM","Vàng Korea 10K",,"Còn tồn","0.747","0","0.747","0","300","0","0","1815.21","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46032.6252310995"
